"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupació","Nombre"
2018,10,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda no aturats","95"
2018,10,8,"Nou Barris",47,"Can Peguera","Homes","Demanda no aturats","13"
2018,10,8,"Nou Barris",48,"la Guineueta","Homes","Demanda no aturats","89"
2018,10,8,"Nou Barris",49,"Canyelles","Homes","Demanda no aturats","43"
2018,10,8,"Nou Barris",50,"les Roquetes","Homes","Demanda no aturats","94"
2018,10,8,"Nou Barris",51,"Verdun","Homes","Demanda no aturats","72"
2018,10,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda no aturats","150"
2018,10,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda no aturats","60"
2018,10,8,"Nou Barris",54,"Torre Baró","Homes","Demanda no aturats","17"
2018,10,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda no aturats","87"
2018,10,8,"Nou Barris",56,"Vallbona","Homes","Demanda no aturats","10"
2018,10,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda no aturats","80"
2018,10,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda no aturats","14"
2018,10,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda no aturats","80"
2018,10,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda no aturats","325"
2018,10,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda no aturats","175"
2018,10,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda no aturats","85"
2018,10,9,"Sant Andreu",63,"Navas","Homes","Demanda no aturats","128"
2018,10,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda no aturats","199"
2018,10,10,"Sant Martí",65,"el Clot","Homes","Demanda no aturats","137"
2018,10,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda no aturats","66"
2018,10,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda no aturats","46"
2018,10,10,"Sant Martí",68,"el Poblenou","Homes","Demanda no aturats","157"
2018,10,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda no aturats","75"
2018,10,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda no aturats","172"
2018,10,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda no aturats","111"
2018,10,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda no aturats","156"
2018,10,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda no aturats","178"
2018,10,99,"No consta",99,"No consta","Homes","Demanda no aturats","1"
2018,10,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat","1421"
2018,10,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat","429"
2018,10,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat","461"
2018,10,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat","639"
2018,10,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat","679"
2018,10,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat","1093"
2018,10,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat","694"
2018,10,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat","773"
2018,10,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat","1103"
2018,10,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat","799"
2018,10,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat","1067"
2018,10,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat","50"
2018,10,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat","976"
2018,10,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat","273"
2018,10,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat","385"
2018,10,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat","452"
2018,10,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat","502"
2018,10,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat","933"
2018,10,4,"Les Corts",19,"les Corts","Dones","Atur registrat","933"
2018,10,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat","497"
2018,10,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat","127"
2018,10,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat","48"
2018,10,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat","266"
2018,10,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat","184"
2018,10,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat","290"
2018,10,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat","585"
2018,10,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat","513"
2018,10,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat","322"
2018,10,6,"Gràcia",29,"el Coll","Dones","Atur registrat","134"
2018,10,6,"Gràcia",30,"la Salut","Dones","Atur registrat","288"
2018,10,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat","1080"
2018,10,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat","705"
2018,10,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat","549"
2018,10,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat","208"
2018,10,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat","863"
2018,10,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat","262"
2018,10,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat","894"
2018,10,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat","269"
2018,10,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat","162"
2018,10,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat","117"
2018,10,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat","125"
2018,10,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat","9"
2018,10,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat","764"
2018,10,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat","708"
2018,10,8,"Nou Barris",45,"Porta","Dones","Atur registrat","671"
2018,10,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat","448"
2018,10,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat","63"
2018,10,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat","519"
2018,10,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat","253"
2018,10,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat","550"
2018,10,8,"Nou Barris",51,"Verdun","Dones","Atur registrat","421"
2018,10,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat","754"
2018,10,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat","336"
2018,10,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat","92"
2018,10,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat","481"
2018,10,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat","56"
2018,10,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat","446"
2018,10,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat","69"
2018,10,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat","393"
2018,10,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat","1590"
2018,10,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat","694"
2018,10,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat","338"
2018,10,9,"Sant Andreu",63,"Navas","Dones","Atur registrat","519"
2018,10,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat","936"
2018,10,10,"Sant Martí",65,"el Clot","Dones","Atur registrat","665"
2018,10,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat","330"
2018,10,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat","212"
2018,10,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat","734"
2018,10,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat","334"
2018,10,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat","767"
2018,10,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat","534"
2018,10,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat","749"
2018,10,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat","847"
2018,10,99,"No consta",99,"No consta","Dones","Atur registrat","6"
2018,10,1,"Ciutat Vella",1,"el Raval","Dones","Demanda no aturats","364"
2018,10,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda no aturats","102"
2018,10,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda no aturats","120"
2018,10,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda no aturats","169"
2018,10,2,"Eixample",5,"el Fort Pienc","Dones","Demanda no aturats","178"
2018,10,2,"Eixample",6,"la Sagrada Família","Dones","Demanda no aturats","309"
2018,10,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda no aturats","189"
2018,10,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda no aturats","221"
2018,10,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda no aturats","356"
2018,10,2,"Eixample",10,"Sant Antoni","Dones","Demanda no aturats","250"
2018,10,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda no aturats","275"
2018,10,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda no aturats","13"
2018,10,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda no aturats","217"
2018,10,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda no aturats","69"
2018,10,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda no aturats","122"
2018,10,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda no aturats","143"
2018,10,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda no aturats","149"
2018,10,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda no aturats","289"
2018,10,4,"Les Corts",19,"les Corts","Dones","Demanda no aturats","291"
2018,10,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda no aturats","147"
2018,10,4,"Les Corts",21,"Pedralbes","Dones","Demanda no aturats","29"
2018,10,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda no aturats","11"
2018,10,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda no aturats","60"
2018,10,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda no aturats","42"
2018,10,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda no aturats","79"
2018,10,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda no aturats","161"
2018,10,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda no aturats","156"
2018,10,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda no aturats","100"
2018,10,6,"Gràcia",29,"el Coll","Dones","Demanda no aturats","43"
2018,10,6,"Gràcia",30,"la Salut","Dones","Demanda no aturats","86"
2018,10,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda no aturats","326"
2018,10,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda no aturats","211"
2018,10,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda no aturats","164"
2018,10,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda no aturats","62"
2018,10,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda no aturats","236"
2018,10,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda no aturats","69"
2018,10,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda no aturats","235"
2018,10,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda no aturats","67"
2018,10,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda no aturats","40"
2018,10,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda no aturats","29"
2018,10,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda no aturats","31"
2018,10,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda no aturats","2"
2018,10,7,"Horta-Guinardó",43,"Horta","Dones","Demanda no aturats","196"
2018,10,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda no aturats","187"
2018,10,8,"Nou Barris",45,"Porta","Dones","Demanda no aturats","185"
2018,10,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda no aturats","114"
2018,10,8,"Nou Barris",47,"Can Peguera","Dones","Demanda no aturats","16"
2018,10,8,"Nou Barris",48,"la Guineueta","Dones","Demanda no aturats","136"
2018,10,8,"Nou Barris",49,"Canyelles","Dones","Demanda no aturats","66"
2018,10,8,"Nou Barris",50,"les Roquetes","Dones","Demanda no aturats","144"
2018,10,8,"Nou Barris",51,"Verdun","Dones","Demanda no aturats","110"
2018,10,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda no aturats","207"
2018,10,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda no aturats","78"
2018,10,8,"Nou Barris",54,"Torre Baró","Dones","Demanda no aturats","21"
2018,10,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda no aturats","111"
2018,10,8,"Nou Barris",56,"Vallbona","Dones","Demanda no aturats","13"
2018,10,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda no aturats","102"
2018,10,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda no aturats","18"
2018,10,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda no aturats","102"
2018,10,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda no aturats","415"
2018,10,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda no aturats","220"
2018,10,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda no aturats","107"
2018,10,9,"Sant Andreu",63,"Navas","Dones","Demanda no aturats","163"
2018,10,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda no aturats","276"
2018,10,10,"Sant Martí",65,"el Clot","Dones","Demanda no aturats","189"
2018,10,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda no aturats","89"
2018,10,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda no aturats","57"
2018,10,10,"Sant Martí",68,"el Poblenou","Dones","Demanda no aturats","196"
2018,10,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda no aturats","80"
2018,10,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda no aturats","184"
2018,10,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda no aturats","143"
2018,10,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda no aturats","207"
2018,10,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda no aturats","234"
2018,10,99,"No consta",99,"No consta","Dones","Demanda no aturats","1"
2018,11,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat","1856"
2018,11,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat","469"
2018,11,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat","493"
2018,11,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat","683"
2018,11,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat","502"
2018,11,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat","805"
2018,11,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat","534"
2018,11,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat","647"
2018,11,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat","942"
2018,11,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat","689"
2018,11,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat","1046"
2018,11,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat","50"
2018,11,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat","722"
2018,11,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat","262"
2018,11,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat","304"
2018,11,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat","357"
2018,11,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat","382"
2018,11,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat","729"
2018,11,4,"Les Corts",19,"les Corts","Homes","Atur registrat","747"
2018,11,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat","377"
2018,11,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat","89"
2018,11,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat","45"
2018,11,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat","206"
2018,11,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat","172"
2018,11,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat","234"
2018,11,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat","461"
2018,11,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat","406"
2018,11,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat","268"
2018,11,6,"Gràcia",29,"el Coll","Homes","Atur registrat","111"
2018,11,6,"Gràcia",30,"la Salut","Homes","Atur registrat","227"
2018,11,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat","843"
2018,11,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat","546"
2018,11,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat","412"
2018,11,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat","163"
2018,11,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat","691"
2018,11,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat","206"
2018,11,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat","703"
2018,11,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat","226"
2018,11,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat","139"
2018,11,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat","100"
2018,11,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat","107"
2018,11,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat","7"
2018,11,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat","586"
2018,11,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat","541"
2018,11,8,"Nou Barris",45,"Porta","Homes","Atur registrat","527"
2018,11,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat","338"
2018,11,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat","47"
2018,11,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat","386"
2018,11,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat","189"
2018,11,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat","409"
2018,11,8,"Nou Barris",51,"Verdun","Homes","Atur registrat","313"
2018,11,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat","592"
2018,11,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat","279"
2018,11,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat","77"
2018,11,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat","404"
2018,11,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat","47"
2018,11,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat","374"
2018,11,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat","46"
2018,11,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat","263"
2018,11,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat","1064"
2018,11,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat","523"
2018,11,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat","254"
2018,11,9,"Sant Andreu",63,"Navas","Homes","Atur registrat","394"
2018,11,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat","820"
2018,11,10,"Sant Martí",65,"el Clot","Homes","Atur registrat","549"
2018,11,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat","262"
2018,11,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat","168"
2018,11,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat","580"
2018,11,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat","280"
2018,11,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat","640"
2018,11,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat","422"
2018,11,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat","579"
2018,11,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat","654"
2018,11,99,"No consta",99,"No consta","Homes","Atur registrat","7"
2018,11,1,"Ciutat Vella",1,"el Raval","Homes","Demanda no aturats","472"
2018,11,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda no aturats","158"
2018,11,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda no aturats","165"
2018,11,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda no aturats","226"
2018,11,2,"Eixample",5,"el Fort Pienc","Homes","Demanda no aturats","163"
2018,11,2,"Eixample",6,"la Sagrada Família","Homes","Demanda no aturats","270"
2018,11,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda no aturats","144"
2018,11,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda no aturats","174"
2018,11,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda no aturats","281"
2018,11,2,"Eixample",10,"Sant Antoni","Homes","Demanda no aturats","211"
2018,11,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda no aturats","254"
2018,11,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda no aturats","15"
2018,11,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda no aturats","196"
2018,11,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda no aturats","64"
2018,11,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda no aturats","93"
2018,11,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda no aturats","109"
2018,11,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda no aturats","111"
2018,11,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda no aturats","218"
2018,11,4,"Les Corts",19,"les Corts","Homes","Demanda no aturats","217"
2018,11,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda no aturats","109"
2018,11,4,"Les Corts",21,"Pedralbes","Homes","Demanda no aturats","18"
2018,11,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda no aturats","10"
2018,11,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda no aturats","43"
2018,11,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda no aturats","40"
2018,11,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda no aturats","71"
2018,11,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda no aturats","112"
2018,11,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda no aturats","113"
2018,11,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda no aturats","78"
2018,11,6,"Gràcia",29,"el Coll","Homes","Demanda no aturats","33"
2018,11,6,"Gràcia",30,"la Salut","Homes","Demanda no aturats","64"
2018,11,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda no aturats","239"
2018,11,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda no aturats","166"
2018,11,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda no aturats","133"
2018,11,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda no aturats","46"
2018,11,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda no aturats","170"
2018,11,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda no aturats","57"
2018,11,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda no aturats","195"
2018,11,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda no aturats","61"
2018,11,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda no aturats","37"
2018,11,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda no aturats","27"
2018,11,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda no aturats","29"
2018,11,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda no aturats","2"
2018,11,7,"Horta-Guinardó",43,"Horta","Homes","Demanda no aturats","163"
2018,11,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda no aturats","150"
2018,11,8,"Nou Barris",45,"Porta","Homes","Demanda no aturats","138"
2018,11,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda no aturats","95"
2018,11,8,"Nou Barris",47,"Can Peguera","Homes","Demanda no aturats","13"
2018,11,8,"Nou Barris",48,"la Guineueta","Homes","Demanda no aturats","95"
2018,11,8,"Nou Barris",49,"Canyelles","Homes","Demanda no aturats","46"
2018,11,8,"Nou Barris",50,"les Roquetes","Homes","Demanda no aturats","100"
2018,11,8,"Nou Barris",51,"Verdun","Homes","Demanda no aturats","77"
2018,11,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda no aturats","155"
2018,11,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda no aturats","63"
2018,11,8,"Nou Barris",54,"Torre Baró","Homes","Demanda no aturats","17"
2018,11,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda no aturats","90"
2018,11,8,"Nou Barris",56,"Vallbona","Homes","Demanda no aturats","10"
2018,11,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda no aturats","84"
2018,11,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda no aturats","15"
2018,11,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda no aturats","86"
2018,11,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda no aturats","349"
2018,11,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda no aturats","174"
2018,11,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda no aturats","85"
2018,11,9,"Sant Andreu",63,"Navas","Homes","Demanda no aturats","127"
2018,11,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda no aturats","203"
